imdb_id,Movie,Release Year,Rating,# of Ratings,Genre,Awards,Oscar Ws,Oscar Ns,Other Ws,Other Ns,Director,Cast,Description
tt1687247,Life in a Day ,2011,7.7,"11,652","Documentary, Drama",1 win & 3 nominations.,0,0,1,3,"Kevin Macdonald, Alejandro Romeo, Hiroaki Aikawa, Natalia Andreadis, Jack Attridge, Cristina Bocchialini, Zillah Bowes, Andrea Dalla Costa, Lisa Cottrell-Bentley, Alejo CrisÃ³stomo, Ayman El Gazwy, Jane Haubrich, Soma Helmi, Jennifer M. Howd, Aditya Kolli, Francesco La Regina, Frederic Lumiere, Marek Mackovic, Cec Marquez, Linda Matarasso, Kevin McMahon, Joseph Michael, Joaquin Montalvan, Emmanuelle Pickett, Marcus Tedenryd","Hiroaki Aikawa, Lorena GimÃ©nez, Cindy Baer, Teagan Bentley","A documentary shot by film-makers all over the world that serves as a time capsule to show future generations what it was like to be alive on the twenty-fourth of July, 2010."
tt1219289,Limitless ,2011,7.4,"324,247","Mystery, Sci-Fi, Thriller",2 wins & 7 nominations.,0,0,2,7,Neil Burger,"Bradley Cooper, Robert De Niro, Abbie Cornish, Andrew Howard","With the help of a mysterious pill that enables the user to access 100 percent of his brain abilities, a struggling writer becomes a financial wizard, but it also puts him in a new world with lots of dangers."
tt1586752,Machine Gun Preacher ,2011,6.8,"44,970","Action, Biography, Crime",N/A,0,0,0,0,Marc Forster,"Gerard Butler, Michelle Monaghan, Kathy Baker, Michael Shannon",Sam Childers is a former drug-dealing biker tough guy who found God and became a crusader for hundreds of Sudanese children who've been forced to become soldiers.
tt1615147,Margin Call ,2011,7.1,"75,681","Drama, Thriller",Nominated for 1 Oscar. Another 9 wins & 17 nominations.,0,1,9,17,J.C. Chandor,"Kevin Spacey, Paul Bettany, Jeremy Irons, Zachary Quinto","Follows the key people at an investment bank, over a 24-hour period, during the early stages of the financial crisis."
tt1441326,Martha Marcy May Marlene ,2011,7,"34,230","Drama, Thriller",22 wins & 58 nominations.,0,0,22,58,Sean Durkin,"Elizabeth Olsen, Christopher Abbott, Brady Corbet, Hugh Dancy","Haunted by painful memories and increasing paranoia, a damaged woman struggles to re-assimilate with her family after fleeing an abusive cult."
tt1527186,Melancholia ,2011,7.1,"103,339","Drama, Sci-Fi",41 wins & 57 nominations.,0,0,41,57,Lars von Trier,"Kirsten Dunst, Charlotte Gainsbourg, Alexander SkarsgÃ¥rd, Brady Corbet",Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.
tt1229238,Mission: Impossible - Ghost Protocol ,2011,7.4,"294,637","Action, Adventure, Thriller",4 wins & 26 nominations.,0,0,4,26,Brad Bird,"Tom Cruise, Paula Patton, Simon Pegg, Jeremy Renner","The IMF is shut down when it's implicated in the bombing of the Kremlin, causing Ethan Hunt and his new team to go rogue to clear their organization's name."
tt1210166,Moneyball ,2011,7.6,"242,154","Biography, Drama, Sport",Nominated for 6 Oscars. Another 30 wins & 56 nominations.,0,6,30,56,Bennett Miller,"Brad Pitt, Jonah Hill, Philip Seymour Hoffman, Robin Wright",Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.
tt2011971,Monsieur Lazhar ,2011,7.5,"13,342","Comedy, Drama",Nominated for 1 Oscar. Another 29 wins & 10 nominations.,0,1,29,10,Philippe Falardeau,"Mohamed Fellag, Sophie NÃ©lisse, Ã‰milien NÃ©ron, Marie-Ãˆve Beauregard","At a MontrÃ©al public grade school, an Algerian immigrant is hired to replace a popular teacher who committed suicide in her classroom. While helping his students deal with their grief, his own recent loss is revealed."
tt1411238,No Strings Attached ,2011,6.2,"131,721","Comedy, Romance",2 wins & 5 nominations.,0,0,2,5,Ivan Reitman,"Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes","A guy and girl try to keep their relationship strictly physical, but it's not long before they learn that they want something more."
tt1827487,Once Upon a Time in Anatolia ,2011,7.8,"20,908","Crime, Drama",15 wins & 20 nominations.,0,0,15,20,Nuri Bilge Ceylan,"Muhammet Uzuner, Yilmaz Erdogan, Taner Birsel, Ahmet MÃ¼mtaz Taylan",A group of men set out in search of a dead body in the Anatolian steppes.
tt1637706,Our Idiot Brother ,2011,6.4,"67,328","Comedy, Drama",N/A,0,0,0,0,Jesse Peretz,"Paul Rudd, Nick Sullivan, Francesca Papalia, Bob Stephenson",A comedy centered on an idealist who barges into the lives of his three sisters.
tt1787777,Page One: Inside the New York Times ,2011,6.9,"2,662",Documentary,3 wins & 8 nominations.,0,0,3,8,Andrew Rossi,"Sarah Ellison, Larry Ingrassia, David Carr, Dennis Crowley",Unprecedented access to the New York Times newsroom yields a complex view of the transformation of a media landscape fraught with both peril and opportunity.
tt1092026,Paul ,2011,7,"157,646","Adventure, Comedy, Sci-Fi",1 win & 7 nominations.,0,0,1,7,Greg Mottola,"Mia Stallard, Simon Pegg, Nick Frost, Jeremy Owen",Two British comic-book geeks traveling across the U.S. encounter an alien outside Area 51.
tt1440266,Pina ,2011,7.7,"9,483",Documentary,Nominated for 1 Oscar. Another 9 wins & 18 nominations.,0,1,9,18,Wim Wenders,"Regina Advento, Malou Airaudo, Ruth Amarante, Jorge Puerta","A tribute to the late German choreographer, Pina Bausch, as her dancers perform her most famous creations."
tt1298650,Pirates of the Caribbean: On Stranger Tides ,2011,6.7,"285,079","Action, Adventure, Fantasy",2 wins & 29 nominations.,0,0,2,29,Rob Marshall,"Johnny Depp, PenÃ©lope Cruz, Geoffrey Rush, Ian McShane","Jack Sparrow and Barbossa embark on a quest to find the elusive fountain of youth, only to discover that Blackbeard and his daughter are after it too."
tt1814836,Project Nim ,2011,7.4,"6,310",Documentary,Nominated for 1 BAFTA Film Award. Another 16 wins & 16 nominations.,0,0,16,16,James Marsh,"Nim Chimpsky, Stephanie LaFarge, Herbert Terrace, Wer LaFarge",Tells the story of a chimpanzee taken from its mother at birth and raised like a human child by a family in a brownstone on the upper West Side in the 1970s.
tt0448694,Puss in Boots ,2011,6.7,"94,433","Animation, Adventure, Comedy",Nominated for 1 Oscar. Another 4 wins & 35 nominations.,0,1,4,35,Chris Miller,"Antonio Banderas, Salma Hayek, Zach Galifianakis, Billy Bob Thornton",The events leading up to the sword fighting cat's meeting with Shrek and his friends.
tt1640548,Rampart ,2011,5.8,"17,089","Crime, Drama",2 wins & 4 nominations.,0,0,2,4,Oren Moverman,"Woody Harrelson, Jon Bernthal, Stella Schnabel, Jon Foster","Set in 1999 Los Angeles, veteran police officer Dave Brown, the last of the renegade cops, works to take care of his family, and struggles for his own survival."
tt1486185,Red Riding Hood ,2011,5.4,"73,398","Fantasy, Horror, Mystery",4 nominations.,0,0,0,4,Catherine Hardwicke,"Amanda Seyfried, Gary Oldman, Billy Burke, Shiloh Fernandez","Set in a medieval village that is haunted by a werewolf, a young girl falls for an orphaned woodcutter, much to her family's displeasure."
tt0873886,Red State ,2011,6.2,"45,538","Action, Crime, Horror",3 wins & 7 nominations.,0,0,3,7,Kevin Smith,"Michael Angarano, Deborah Aquila, Nicholas Braun, Ronnie Connell","Set in Middle America, a group of teens receive an online invitation for sex, though they soon encounter fundamentalists with a much more sinister agenda."
tt1410051,Retreat ,2011,5.8,"7,852",Thriller,N/A,0,0,0,0,Carl Tibbetts,"Cillian Murphy, Jamie Bell, Thandie Newton, Jimmy Yuill","Kate and Martin escape from personal tragedy to an Island Retreat. Cut off from the outside world, their attempts to recover are shattered when a Man is washed ashore, with news of airborne killer disease that is sweeping through Europe."
tt1318514,Rise of the Planet of the Apes ,2011,7.6,"319,637","Action, Drama, Sci-Fi",Nominated for 1 Oscar. Another 16 wins & 30 nominations.,0,1,16,30,Rupert Wyatt,"Andy Serkis, Karin Konoval, Terry Notary, Richard Ridings","A substance, designed to help the brain repair itself, gives rise to a super-intelligent chimp who leads an ape uprising."
tt0770802,Samsara ,2011,8.4,"14,550","Documentary, Music",1 win & 5 nominations.,0,0,1,5,Ron Fricke,"Balinese Tari Legong Dancers, Ni Made Megahadi Pratiwi, Puti Sri Candra Dewi, Putu Dinda Pratika","Filmed over nearly five years in twenty-five countries on five continents, and shot on seventy-millimetre film, Samsara transports us to the varied worlds of sacred grounds, disaster zones, industrial complexes, and natural wonders."
tt0881320,Sanctum ,2011,5.9,"42,254","Adventure, Drama, Thriller",1 win & 1 nomination.,0,0,1,1,Alister Grierson,"Richard Roxburgh, Ioan Gruffudd, Rhys Wakefield, Alice Parkinson",An underwater cave diving team experiences a life-threatening crisis during an expedition to the unexplored and least accessible cave system in the world.
tt1262416,Scream 4 ,2011,6.2,"88,707","Horror, Mystery",1 win & 5 nominations.,0,0,1,5,Wes Craven,"Lucy Hale, Roger Jackson, Shenae Grimes-Beech, Dane Farwell","Ten years have passed, and Sidney Prescott, who has put herself back together thanks in part to her writing, is visited by the Ghostface Killer."
tt1723811,Shame ,2011,7.3,"115,887",Drama,Nominated for 1 Golden Globe. Another 46 wins & 68 nominations.,0,0,46,68,Steve McQueen,"Michael Fassbender, Lucy Walters, Mari-Ange Ramirez, James Badge Dale","In New York City, Brandon's carefully cultivated private life -- which allows him to indulge his sexual addiction -- is disrupted when his sister arrives unannounced for an indefinite stay."
tt1515091,Sherlock Holmes: A Game of Shadows ,2011,7.5,"262,727","Action, Adventure, Crime",2 wins & 10 nominations.,0,0,2,10,Guy Ritchie,"Robert Downey Jr., Jude Law, Noomi Rapace, Rachel McAdams","Sherlock Holmes and his sidekick Dr. Watson join forces to outwit and bring down their fiercest adversary, Professor Moriarty."
tt1683921,Sleepless Night ,2011,6.7,"2,726","Action, Crime, Thriller",N/A,0,0,0,0,FrÃ©dÃ©ric Jardin,"Tomer Sisley, Serge Riaboukine, Julien Boisselier, Joey Starr","A cop with a connection to the criminal underworld finds his secret life exposed when he and his partner are caught stealing cocaine from a powerful drug dealer, a move that puts his son's life in jeopardy."
tt0945513,Source Code ,2011,7.5,"295,410","Mystery, Sci-Fi, Thriller",1 win & 5 nominations.,0,0,1,5,Duncan Jones,"Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga, Jeffrey Wright",A soldier wakes up in someone else's body and discovers he's part of an experimental government program to find the bomber of a commuter train. A mission he has only 8 minutes to complete.
tt1707687,Street Kings 2: Motor City ,2011,4.9,"2,261","Crime, Drama, Thriller",1 nomination.,0,0,0,1,Chris Fisher,"Ray Liotta, Shawn Hatosy, Scott Norman, Clifton Powell",Motor City moves the action to Michigan and explores the world of dirty cops on the violent streets of Detroit.
tt0978764,Sucker Punch ,2011,6.1,"169,901","Action, Adventure, Fantasy",1 win & 5 nominations.,0,0,1,5,Zack Snyder,"Emily Browning, Abbie Cornish, Jena Malone, Vanessa Hudgens","A young girl is institutionalized by her abusive stepfather. Retreating to an alternative reality as a coping strategy, she envisions a plan which will help her escape from the mental facility."
tt1650062,Super 8 ,2011,7.1,"249,870","Mystery, Sci-Fi, Thriller",10 wins & 52 nominations.,0,0,10,52,J.J. Abrams,"Joel Courtney, Jessica Tuck, Joel McKinnon Miller, Ryan Lee","During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town."
tt1675192,Take Shelter ,2011,7.4,"53,661","Drama, Thriller",42 wins & 26 nominations.,0,0,42,26,Jeff Nichols,"Michael Shannon, Jessica Chastain, Tova Stewart, Shea Whigham","Plagued by a series of apocalyptic visions, a young husband and father questions whether to shelter his family from a coming storm, or from himself."
tt1884431,Talihina Sky: The Story of Kings of Leon ,2011,7,684,Documentary,1 nomination.,0,0,0,1,Stephen C. Mitchell,"Caleb Followill, Jared Followill, Matthew Followill, Nathan Followill","A behind-the-scenes look at the rise of the American rock band, Kings of Leon."
tt1641410,Terraferma ,2011,6.8,"2,038",Drama,14 wins & 14 nominations.,0,0,14,14,Emanuele Crialese,"Filippo Pucillo, Donatella Finocchiaro, Beppe Fiorello, Mimmo Cuticchio",A Sicilian family deals with the arrival of a group of immigrants on their island.
tt1385826,The Adjustment Bureau ,2011,7.1,"171,338","Fantasy, Romance, Sci-Fi",1 win & 9 nominations.,0,0,1,9,George Nolfi,"Matt Damon, Emily Blunt, Michael Kelly, Anthony Mackie",The affair between a politician and a ballerina is affected by mysterious forces keeping the lovers apart.
tt0983193,The Adventures of Tintin ,2011,7.4,"151,563","Animation, Action, Adventure",Nominated for 1 Oscar. Another 25 wins & 46 nominations.,0,1,25,46,Steven Spielberg,"Jamie Bell, Andy Serkis, Daniel Craig, Nick Frost",Intrepid reporter Tintin and Captain Haddock set off on a treasure hunt for a sunken ship commanded by Haddock's ancestor.
tt1549572,Another Earth ,2011,7,"51,549","Drama, Romance, Sci-Fi",7 wins & 13 nominations.,0,0,7,13,Mike Cahill,"William Mapother, Brit Marling, Matthew-Lee Erlbach, DJ Flava","On the night of the discovery of a duplicate Earth in the Solar system, an ambitious young student and an accomplished composer cross paths in a tragic accident."
tt1645080,The Art of Getting By ,2011,6.6,"32,031","Drama, Romance",2 nominations.,0,0,0,2,Gavin Wiesen,"Freddie Highmore, Emma Roberts, Sasha Spielberg, Marcus Carl Franklin","George, a lonely and fatalistic teen who has made it all the way to his senior year without ever having done a real day of work, is befriended by Sally, a popular but complicated girl who recognizes in him a kindred spirit."
tt1321860,The Beaver ,2011,6.7,"34,582",Drama,1 win & 2 nominations.,0,0,1,2,Jodie Foster,"Mel Gibson, Cherry Jones, Jodie Foster, Anton Yelchin",A troubled husband and executive adopts a beaver hand-puppet as his sole means of communicating.
tt1053810,The Big Year ,2011,6.2,"29,343",Comedy,N/A,0,0,0,0,David Frankel,"John Cleese, Jack Black, Zahf Paroo, Stacey Scowley","Two bird enthusiasts try to defeat the cocky, cutthroat world record holder in a year-long bird-spotting competition."
tt1270262,The Devil's Double ,2011,7.1,"48,438","Biography, Drama, Thriller",2 nominations.,0,0,0,2,Lee Tamahori,"Dominic Cooper, Ludivine Sagnier, Raad Rawi, Philip Quast",A chilling vision of the House of Saddam Hussein comes to life through the eyes of the man who was forced to become the double of Hussein's sadistic son.
tt1578275,The Dilemma ,2011,5.3,"38,564","Comedy, Drama",1 nomination.,0,0,0,1,Ron Howard,"Vince Vaughn, Kevin James, Jennifer Connelly, Winona Ryder",A man discovers that his best friend's wife is having an affair.
tt1738366,The Dynamiter ,2011,6.9,349,Drama,5 wins & 3 nominations.,0,0,5,3,Matthew Gordon,"William Ruffin, Patrick Rutherford, John Alex Nunnery, Arthur Arrington","All fourteen-year-old Robbie Hendrick ever wanted was a family. Yet as another Mississippi summer begins, his wayward mother has run off again fearing a breakdown and he's left to burn the ..."
tt1034389,The Eagle ,2011,6.2,"45,222","Adventure, Drama",1 nomination.,0,0,0,1,Kevin Macdonald,"Channing Tatum, Jamie Bell, Donald Sutherland, Mark Strong","In Roman-ruled Britain, a young Roman soldier endeavors to honor his father's memory by finding his lost legion's golden emblem."
tt1743720,The Greatest Movie Ever Sold ,2011,6.6,"11,800","Documentary, Comedy",1 win & 4 nominations.,0,0,1,4,Morgan Spurlock,"J.J. Abrams, Peter Berg, Paul Brennan, Noam Chomsky","A documentary about branding, advertising and product placement that is financed and made possible by brands, advertising and product placement."
tt0990407,The Green Hornet ,2011,5.9,"119,020","Action, Comedy, Crime",3 wins & 7 nominations.,0,0,3,7,Michel Gondry,"Seth Rogen, Jay Chou, Cameron Diaz, Tom Wilkinson","Following the death of his father, Britt Reid, heir to his father's large company, teams up with his late dad's assistant Kato to become a masked crime fighting team."
tt1601913,The Grey ,2011,6.8,"172,507","Adventure, Drama, Thriller",4 wins & 2 nominations.,0,0,4,2,Joe Carnahan,"Liam Neeson, Frank Grillo, Dermot Mulroney, Dallas Roberts","After their plane crashes in Alaska, six oil workers are led by a skilled huntsman to survival, but a pack of merciless wolves haunts their every step."
tt1540133,The Guard ,2011,7.3,"51,675","Comedy, Crime, Thriller",Nominated for 1 Golden Globe. Another 14 wins & 24 nominations.,0,0,14,24,John Michael McDonagh,"Ronan Collins, Paraic Nialand, John Patrick Beirne, Liam O'Conghaile",An unorthodox Irish policeman with a confrontational personality is partnered with an up-tight F.B.I. agent to investigate an international drug-smuggling ring.
tt1411697,The Hangover Part II ,2011,6.5,"296,186",Comedy,4 wins & 14 nominations.,0,0,4,14,Todd Phillips,"Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha","Two years after the bachelor party in Las Vegas, Phil, Stu, Alan, and Doug jet to Thailand for Stu's wedding. Stu's plan for a subdued pre-wedding brunch, however, goes seriously awry."
tt1124035,The Ides of March ,2011,7.2,"166,641",Drama,Nominated for 1 Oscar. Another 10 wins & 27 nominations.,0,1,10,27,George Clooney,"Ryan Gosling, George Clooney, Philip Seymour Hoffman, Paul Giamatti",An idealistic staffer for a new presidential candidate gets a crash course on dirty politics during his stint on the campaign trail.
tt1716772,The Inbetweeners Movie ,2011,6.8,"50,668",Comedy,2 wins & 4 nominations.,0,0,2,4,Ben Palmer,"Simon Bird, James Buckley, Blake Harrison, Joe Thomas",Four socially troubled 18-year-olds from the south of England go on holiday to Malia.
tt1319744,The Interrupters ,2011,7.5,"2,778","Documentary, Crime",8 wins & 10 nominations.,0,0,8,10,Steve James,"Tio Hardiman, Ameena Matthews, Toya Batey, Cobe Williams",A year in the life of a city grappling with urban violence.
tt1675434,The Intouchables ,2011,8.6,"343,636","Biography, Comedy, Drama",Nominated for 1 Golden Globe. Another 31 wins & 35 nominations.,0,0,31,35,"Olivier Nakache, Eric Toledano","FranÃ§ois Cluzet, Omar Sy, Anne Le Ny, Audrey Fleurot","After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caretaker."
tt1827512,The Kid with a Bike ,2011,7.3,"17,179",Drama,Nominated for 1 Golden Globe. Another 9 wins & 23 nominations.,0,0,9,23,"Jean-Pierre Dardenne, Luc Dardenne","Thomas Doret, CÃ©cile De France, JÃ©rÃ©mie Renier, Fabrizio Rongione","Abandoned by his father, a young boy is left in a state-run youth farm. In a random act of kindness, the town hair-dresser agrees to foster him on week-ends."
tt1189340,The Lincoln Lawyer ,2011,7.3,"148,465","Crime, Drama, Thriller",1 nomination.,0,0,0,1,Brad Furman,"Matthew McConaughey, Marisa Tomei, Ryan Phillippe, William H. Macy",A defense attorney has a crisis of conscience when he represents a wealthy client who has a foolproof plan to beat the system.
tt0472399,The Mechanic ,2011,6.5,"97,682","Action, Crime, Thriller",1 nomination.,0,0,0,1,Simon West,"Jason Statham, Ben Foster, Tony Goldwyn, Donald Sutherland",Follows an elite hit man as he teaches his trade to an apprentice who has a connection to one of his previous victims.
tt1899353,The Raid: Redemption ,2011,7.6,"117,688","Action, Crime, Thriller",6 wins & 6 nominations.,0,0,6,6,Gareth Evans,"Iko Uwais, Joe Taslim, Donny Alamsyah, Yayan Ruhian",A S.W.A.T. team becomes trapped in a tenement run by a ruthless mobster and his army of killers and thugs.
tt1161864,The Rite ,2011,6,"65,935","Drama, Horror, Thriller",1 win & 4 nominations.,0,0,1,4,Mikael HÃ¥fstrÃ¶m,"Anthony Hopkins, Colin O'Donoghue, Alice Braga, CiarÃ¡n Hinds",An American seminary student travels to Italy to take an exorcism course.
tt0376136,The Rum Diary ,2011,6.2,"75,324","Comedy, Drama",2 wins & 4 nominations.,0,0,2,4,Bruce Robinson,"Johnny Depp, Aaron Eckhart, Michael Rispoli, Amber Heard",American journalist Paul Kemp takes on a freelance job in Puerto Rico for a local newspaper during the 1960s and struggles to find a balance between island culture and the expatriates who live there.
tt0847825,The Speed of Thought ,2011,4.8,"1,287","Sci-Fi, Thriller",N/A,0,0,0,0,Evan Oppenheimer,"Nick Stahl, MÃ­a Maestro, Taryn Manning, Blair Brown",Joshua Lazarus has a special gift -- but will this gift destroy him before he can escape to freedom with his newly found soul mate?
tt1510938,The Sunset Limited ,2011,7.4,"17,128",Drama,5 nominations.,0,0,0,5,Tommy Lee Jones,"Samuel L. Jackson, Tommy Lee Jones",Two men in an apartment with their opposing beliefs.
tt0905372,The Thing ,2011,6.3,"79,297","Horror, Mystery, Sci-Fi",4 nominations.,0,0,0,4,Matthijs van Heijningen Jr.,"Mary Elizabeth Winstead, Joel Edgerton, Ulrich Thomsen, Eric Christian Olsen","At an Antarctica research site, the discovery of an alien craft leads to a confrontation between graduate student Kate Lloyd and scientist Dr. Sander Halvorson."
tt0478304,The Tree of Life ,2011,6.7,"115,116","Drama, Fantasy",Nominated for 3 Oscars. Another 94 wins & 75 nominations.,0,3,94,75,Terrence Malick,"Brad Pitt, Sean Penn, Jessica Chastain, Hunter McCracken","The story of a family in Waco, Texas in 1956. The eldest son witnesses the loss of innocence and struggles with his parents' conflicting teachings."
tt1714208,The Woman ,2011,6.1,"13,930","Crime, Drama, Horror",13 wins & 3 nominations.,0,0,13,3,Lucky McKee,"Pollyanna McIntosh, Brandon Gerald Fuller, Lauren Ashley Carter, Chris Krzykowski","When a successful country lawyer captures and attempts to \civilize\"" the last remaining member of a violent clan that has roamed the Northeast coast for decades"
tt1512240,Thin Ice ,2011,6.3,"3,259","Comedy, Crime, Drama",N/A,0,0,0,0,Jill Sprecher,"Greg Kinnear, John Paul Gamoke, David Harbour, Jennifer Edwards-Hughes",A dishonest insurance salesman's life quickly disintegrates during a Wisconsin winter when he teams up with a psychopath to steal a rare violin at the home of a reclusive farmer.
tt1667905,This Is Not a Film ,2011,7.5,"2,640",Documentary,10 wins & 7 nominations.,0,0,10,7,"Mojtaba Mirtahmasb, Jafar Panahi",Jafar Panahi,"It's been months since Jafar Panahi, stuck in jail, has been awaiting a verdict by the appeals court. By depicting a day in his life, Panahi and Mojtaba Mirtahmasb try to portray the deprivations looming in contemporary Iranian cinema."
tt0800369,Thor ,2011,7,"389,146","Action, Adventure, Fantasy",5 wins & 28 nominations.,0,0,5,28,Kenneth Branagh,"Chris Hemsworth, Natalie Portman, Tom Hiddleston, Anthony Hopkins","The powerful but arrogant god Thor is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders."
tt1340800,Tinker Tailor Soldier Spy ,2011,7.1,"123,414","Drama, Mystery, Thriller",Nominated for 3 Oscars. Another 34 wins & 67 nominations.,0,3,34,67,Tomas Alfredson,"Mark Strong, John Hurt, ZoltÃ¡n Mucsi, PÃ©ter KÃ¡lloy MolnÃ¡r","In the bleak days of the Cold War, espionage veteran George Smiley is forced from semi-retirement to uncover a Soviet agent within MI6."
tt1742683,Too Big to Fail ,2011,7.4,"8,934",Drama,Nominated for 3 Golden Globes. Another 4 wins & 21 nominations.,0,0,4,21,Curtis Hanson,"James Woods, John Heard, William Hurt, Erin Dilly",Chronicles the financial meltdown of 2008 and centers on Treasury Secretary Henry Paulson.
tt0471042,Tower Heist ,2011,6.2,"95,707","Action, Comedy, Crime",2 nominations.,0,0,0,2,Brett Ratner,"Ben Stiller, Eddie Murphy, Casey Affleck, Alan Alda","When a group of hard working guys find out they've fallen victim to a wealthy business man's Ponzi scheme, they conspire to rob his high-rise residence."
tt1399103,Transformers: Dark of the Moon ,2011,6.3,"269,762","Action, Adventure, Sci-Fi",Nominated for 3 Oscars. Another 10 wins & 34 nominations.,0,3,10,34,Michael Bay,"Shia LaBeouf, Rosie Huntington-Whiteley, Josh Duhamel, John Turturro","The Autobots learn of a Cybertronian spacecraft hidden on the moon, and race against the Decepticons to reach it and to learn its secrets."
tt2007506,Truckfighters ,2011,7,114,"Documentary, Music",N/A,0,0,0,0,Joerg Steineck,"Oskar Cedermalm, Eddie Glass, Alfredo Hernandez, PÃ¤r HjulstrÃ¶m","Three down-to-earth guys, record songs and reach out for alternatives to their ordinary lives."
tt1650407,"Turn Me On, Dammit! ",2011,6.4,"6,226",Comedy,4 wins & 6 nominations.,0,0,4,6,Jannicke Systad Jacobsen,"Helene Bergsholm, Malin BjÃ¸rhovde, Beate StÃ¸fring, Matias Myren","In Skoddeheimen, Norway, 15-year-old Alma is consumed by her hormones and fantasies that range from sweetly romantic images of Artur, the boyfriend she yearns for, to daydreams about practically everybody she lays eyes on."
tt1401152,Unknown ,2011,6.9,"174,047","Action, Mystery, Thriller",3 nominations.,0,0,0,3,Jaume Collet-Serra,"Liam Neeson, Diane Kruger, January Jones, Aidan Quinn","A man awakens from a coma, only to discover that someone has taken on his identity and that no one, (not even his wife), believes him. With the help of a young woman, he sets out to prove who he is."
tt1568911,War Horse ,2011,7.2,"95,176","Drama, War",Nominated for 6 Oscars. Another 17 wins & 58 nominations.,0,6,17,58,Steven Spielberg,"Jeremy Irvine, Peter Mullan, Emily Watson, Niels Arestrup",Young Albert enlists to serve in World War I after his beloved horse is sold to the cavalry. Albert's hopeful journey takes him out of England and to the front lines as the war rages on.
tt1291584,Warrior ,2011,8.2,"246,296","Drama, Sport",Nominated for 1 Oscar. Another 3 wins & 13 nominations.,0,1,3,13,Gavin O'Connor,"Joel Edgerton, Tom Hardy, Nick Nolte, Jennifer Morrison","The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision corner with his older brother."
tt1045673,Wasteland ,2011,3,181,"Action, Adventure, Sci-Fi",N/A,0,0,0,0,Kantz,"Garret Sato, Derrel Maury, Janelle Velasquez, Jordan Lawson",When a group of religious zealots destroy everything that he loves and leaves him for dead; A man embarks on a journey of revenge that will take him through all the post-apocalyptic dangers...
tt1242460,We Need to Talk About Kevin ,2011,7.5,"74,403","Drama, Thriller",Nominated for 1 Golden Globe. Another 27 wins & 40 nominations.,0,0,27,40,Lynne Ramsay,"Tilda Swinton, John C. Reilly, Ezra Miller, Jasper Newell","Kevin's mother struggles to love her strange child, despite the increasingly vicious things he says and does as he grows up. But Kevin is just getting started, and his final act will be beyond anything anyone imagined."
tt1795702,Wild Bill ,2011,7.2,"8,799",Drama,Nominated for 1 BAFTA Film Award. Another 1 win & 6 nominations.,0,0,1,6,Dexter Fletcher,"Charlie Creed-Miles, Will Poulter, Sammy Williams, Iwan Rheon","Out on parole after 8 years inside Bill Hayward returns home to find his now 11 and 15 year old sons abandoned by their mother and fending for themselves. Unwilling to play Dad, an uncaring..."
tt1449283,Winnie the Pooh ,2011,7.3,"13,163","Animation, Adventure, Comedy",5 wins & 17 nominations.,0,0,5,17,"Stephen J. Anderson, Don Hall","John Cleese, Jim Cummings, Bud Luckey, Craig Ferguson","Eeyore has lost his tail, and Winnie the Pooh and his friends hold a contest to get him a new one."
tt1270798,X-Men: First Class ,2011,7.8,"391,090","Action, Adventure, Sci-Fi",16 wins & 31 nominations.,0,0,16,31,Matthew Vaughn,"James McAvoy, Laurence Belcher, Michael Fassbender, Bill Milner","In 1962, the United States government enlists the help of Mutants with superhuman abilities to stop a malicious dictator who is determined to start world war III."
tt1240982,Your Highness ,2011,5.6,"77,141","Adventure, Comedy, Fantasy",3 nominations.,0,0,0,3,David Gordon Green,"Danny McBride, James Franco, Rasmus Hardiker, Natalie Portman","When Prince Fabious's bride is kidnapped, he goes on a quest to rescue her... accompanied by his lazy useless brother Thadeous."
tt1742336,Your Sister's Sister ,2011,6.7,"16,820","Comedy, Drama",3 wins & 6 nominations.,0,0,3,6,Lynn Shelton,"Michael Harring, Mark Duplass, Mike Birbiglia, Emily Blunt","Iris invites her friend Jack to stay at her family's island getaway after the death of his brother. At their remote cabin, Jack's drunken encounter with Hannah, Iris' sister, kicks off a revealing stretch of days."
